timestamp,ball_number,team_1_name,team_1_runs,team_1_wickets,team_2_name,team_2_runs,team_2_wickets
2025-05-27 08:47:21,17.6,Lucknow Super Giants,201,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:47:45,17.6,Lucknow Super Giants,201,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:48:11,17.6,Lucknow Super Giants,201,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:48:34,18.1,Lucknow Super Giants,202,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:48:58,18.1,Lucknow Super Giants,202,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:49:22,18.2,Lucknow Super Giants,203,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:49:47,18.3,Lucknow Super Giants,204,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:50:13,18.4,Lucknow Super Giants,208,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:50:40,18.4,Lucknow Super Giants,208,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:51:06,18.5,Lucknow Super Giants,214,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:51:29,18.5,Lucknow Super Giants,214,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:51:53,18.6,Lucknow Super Giants,214,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:52:19,18.6,Lucknow Super Giants,214,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:52:45,18.6,Lucknow Super Giants,214,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:53:10,18.6,Lucknow Super Giants,218,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:53:33,19.1,Lucknow Super Giants,218,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:53:58,19.1,Lucknow Super Giants,218,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:54:26,19.2,Lucknow Super Giants,219,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:54:53,19.2,Lucknow Super Giants,219,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:55:18,19.3,Lucknow Super Giants,225,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:55:44,19.3,Lucknow Super Giants,225,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:56:07,19.4,Lucknow Super Giants,226,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:56:31,19.4,Lucknow Super Giants,226,2,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:56:55,19.5,Lucknow Super Giants,226,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:57:21,19.5,Lucknow Super Giants,226,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:57:45,19.5,Lucknow Super Giants,226,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:58:09,19.5,Lucknow Super Giants,226,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:58:35,19.5,Lucknow Super Giants,226,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:58:59,19.5,Lucknow Super Giants,226,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:59:30,19.6,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 08:59:59,19.6,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 09:00:27,19.6,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 09:00:54,19.6,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 09:01:21,19.6,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,N/A,N/A
2025-05-27 09:44:40,5.4,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,61,1
2025-05-27 09:45:03,5.5,Lucknow Super Giants,227,3,Royal Challengers Bengaluru,62,1
